id	Address	location_county	location_postalCity	location_postalCode	location_state	location_streetName	location_streetNumber	location_subdivision	mls_MLNumber	remarks_publicRemark
165127	13240 Owens Way	Fulton	Milton	30004	Georgia	Owens Way	13240	Six Hills	5707557	"Incredible Opportunity in Coveted Six Hills. Premier Setting on Quiet Cul de Sac Street. Stunning Estate w/Custom Pool in a Class of its Own. Expansive Windows Overlook a View to Rival a North Georgia Vista. Beautiful Curved Strcase & Light Filled Foyer. Elegant Banquet Din Rm. Gourmet Kit & Keeping Rm w/Striking Stone Freplce. Gracious Mstr Suite on Main w/Hrdwd Flrs, Lux Mstr Bath, & Custom Clst. Upper Level w/4 Spacious En Suite Bdrms plus Bonus Rm. Professionally Fin Terrace Lvl w/Kit,Media Space,Bdrm & Bath. Top Milton HS District."
165128	290 River Cove Meadows	Newton	Social Circle	30025	Georgia	River Cove Meadows	290	River Cove Meadows	5749312	"Step into serenity in this beautiful French Country inspired home,nestled on 2.2 acres in the equestrian nbhd of River Cove Meadows! Stately entrance flows into the magnificent vaulted family room. Beautiful dark hardwood flooring throghout.There is a library/living room with floor to ceiling bookshelves and coffered ceiling. Dining room with judge's paneling. A welcoming kitchen with distressed cabinets,farm sink, center island with seating,separate breakfast area,and large space for lots of family and friends. Find the secret hidden pantry located under the steps!"
165135	1730 Marcia Overlook Drive	Forsyth	Cumming	30041	Georgia	Marcia Overlook Drive	1730	Gables At Stoney Point	5749946	"Better than new! Beautifully appointed home full of custom finishes inside &  out!  No detail  missed. Fabulous Chef's kitchen w/ Fireside Keeping Room, Lovely Dining Room, Office w/ French Doors, Spacious Living Room w/ wall of windows & custom cabinetry, Guest Ensuite on Main. Luxurious Master Suite w/ Spa like Bath up. Large Secondary Bedrooms. Terrace level w/ Boat Door awaits your finishing. Private & fenced amazing back yard. 3 Car Garage +parking pad. Highly rated schools! Fantastic Swim Community! $5000 Towards Buyers Closing Costs w/ Accepted contract by 11/30."
165136	336 Alcovy Way	Cherokee	Woodstock	30188	Georgia	Alcovy Way	336	Rivers Edge	5749678	"Gorgeous, newer Craftsman in sought-after River's Edge! Large chef's kitchen w/stainless appliances, stained cabinets, sep island bar with sink! Huge great room perfect for entertaining. Sep dining room! Upstairs laundry, 2 large bedrooms with full bath. Master retreat has trey ceiling, walk-in closet & spacious bath with vanity area! Garden tub & sep shower! New wood floors main level! Large patio w/new fenced area perfect for family or pets! Enjoy all the amenities of River Park! HOA monthly includes trash, water, sewer & lawn maintenance! Absolutely stunning home!"
165138	3210 Dundee Ridge Way	Gwinnett	Duluth	30096	Georgia	Dundee Ridge Way	3210	McClure Place	5749916	"Improvements include Brand New Roof with Architectural shingles, Newly Replaced Hardiplank, New Garage Doors and Brand New Retaining Wall. Additional features include New Lighting, B & W Surround Speakers in Family Room, Stunning Hardwoods, Travertine Tile, Custom Blinds, SS Appliances (including Refrigerator), Gas Burning Fireplace, and Main Level Laundry Room to include Washer/Dryer. Level Lot features Private Backyard. The Newly added Sunroom is breathtaking and great additional family space with just a few finishes. Walking Distance to Downtown Duluth."
165140	5665 Snowberry Drive	Gwinnett	Sugar Hill	30518	Georgia	Snowberry Drive	5665	Arbor Clos	5750855	"TRULY A BEAUTIFUL HOME! PRIME CUL-DE-SAC LOCATION! THIS HOME HAS ALL THE UPDATES...NEW HDWD FLRS, PAINT (IN & OUT), CARPET & GORGEOUS CHEF'S KITCHEN W/CUSTOM CABS, BLT-IN ICEMAKER, GRANITE & SS APPLS. IMPRESSIVE GUEST BATH W/NEW CABINETRY, GRANITE & UNIQUE TILE FLRING. JUST TOO MANY UPDATES TO LIST IN THIS HM! THE FLR PLAN IS SPACIOUS & BRIGHT BOASTING A FIRESIDE FAM RM THAT IS OPEN TO KTCHN & SUBSTANTIAL IN SIZE. PERFECT SPACE FOR ENTERTAINING! THE MSTR STE IS GRAND & GENEROUS IN SIZE. OUTSIDE, ENJOY THE PARKLIKE SETTING OF THE PRIV, FLAT BKYD. THIS FEELS LIKE HOME!"
165143	"325 E Paces Ferry Road Ne, #1402"	Fulton	Atlanta	30305	Georgia	E Paces Ferry Road NE	325	Paces 325	5702997	"EXCEPTIONAL PANORAMIC UNIT - bright & light 14th floor 2 bed/2 bath condo with balcony and panoramic view of Buckhead. Hardwood floors, stainless steel appliances, granite counter tops & breakfast bar. Master suite has large closet, double vanity unit, separate tub & shower. Unit has 2 deeded parking spaces in gated garage. Building amenities: 24 hour concierge, resort-style pool, tennis court, gym, outdoor grill & dining area."
165145	"970 Sidney Marcus Boulevard, #2210"	Fulton	Atlanta	30324	Georgia	Sidney Marcus Boulevard	970	Lenox Villas	5717729	"Pristine Buckhead condo with city views in popular Lenox Villas. Move right in this adorable one Bedroom with b'ful hdwds thruout & tasteful designer paint colors. Large Living Room with fireplace features new French doors to the patio where you can relax and enjoy the Buckhead views. Cute kitchen with granite counters and stainless appliances features a bar that opens to LR/DR. Mstr suite with walk-in closet. New HVAC, new windows, new W/D. Secured assigned parking. Wonderful amenities include pool, 2 gyms, clubhouse, grilling area, and pet walking area. Perfect ""10""."
165146	63 Robin Hood Road	Fulton	Atlanta	30309	Georgia	Robin Hood Road	63	Sherwood Forest	5712969	"Wonderful in-town renovation! Every bell & whistle. Short walk to Ansley Country Club, close & walking distance to High Museum, restaurants and arts! 3 bedrooms, 2.5 baths on main, new master bath, hardwood floors, beautiful flat lot for children, firepit. New gourmet kitchen, separate breakfast room, mud room, screened porch with outside cooking surface. Lower level has bedroom, bath, man cave and playroom. Great pool site."
165147	1747 Timberland Road	Dekalb	Atlanta	30345	Georgia	Timberland Road	1747	Sagamore Hills	5702949	"Four-sided brick ranch in popular Sagamore Hills!  Kitchen, separate living room, family room with fireplace. Three bedrooms and two full baths on main. Large finished daylight basement with fourth bedroom, full bath and rec room with fireplace. Patio in rear overlooks wooded backyard. This home is sold ""as is"" and perfect for anyone wanting to renovate just the way you want. Top rated schools include Sagamore Hills Elementary (walking distance), Henderson Middle and Lakeside High districts. Location is stellar close to CDC, Emory, Lenox and Downtown."
165150	2807 Mabry Road Ne	Dekalb	Brookhaven	30319	Georgia	Mabry Road NE	2807	Brookhaven	5724733	
165153	1611 Doncaster Drive Ne	Fulton	Atlanta	30309	Georgia	Doncaster Drive NE	1611	Sherwood Forest	5718882	"Hard to find rental in Sherwood Forest. Recently renovated featuring 4 bedrooms and 3 full baths in Morningside school district. Large lot on quiet street with basement bedroom and bath perfect for teens, au pair, or guest suite. Eat-in kitchen with gas stove, sub-zero refrigerator. Separate dining, great room, master bedroom, and screened in porch all on main level."
165157	938 Stokeswood Avenue Se	Dekalb	Atlanta	30316	Georgia	Stokeswood Avenue SE	938	East Atlanta	5730185	"Beautifully updated and renovated home walking distance to East Atlanta Village. Newer Stainless Steel kitchen, newer HVAC. Basement set up for nice guest suite with private entrance. Large flat back yard perfect for playtime, entertaining or pool site. Fire pit and large deck. 1 car carport. READY TO MOVE IN!"
165162	442 Hascall Road Nw	Fulton	Atlanta	30309	Georgia	Hascall Road NW	442	Loring Heights	5716809	"CUTE BUNGELOW LOCATED ON THE SOUTHERN EDGE OF BUCKHEAD. HARDWOOD FLRS, FIREPLACE, UPDATED KITCHEN. BOTH KIT & DEN HAVE VAULTED CEILINGS. DEN HAS FRENCH DOORS TO DECK & PVT BACKYRD. 3RD BEDROOM WILL FIT A TWIN BED OR CAN BE USED AS AN OFFICE.  KITCHEN AND BOTH BATHS HAVE HAD UPDATES. STACK WASHER/DRYER. A SMALL PET CONSIDERED ON INDIVIDUAL BASIS W/ ADD'L SECURITY DEPOSIT."
165163	975 Stovall Boulevard Ne	Fulton	Atlanta	30319	Georgia	Stovall Boulevard NE	975	Brookhaven	5730769	"Phenomenal new construction by John Willis Custom Homes. Main level master with his and hers baths, main level guest room, massive 2 story vaulted ceiling great room, oversized screen porch with coffered ceiling, ship lap siding in Kitchen and Family room with Pecky Cypress faced fireplace and a perfect pool site with walk out private back yard. Completion end of November 2016. The home features every special touch imaginable. It will be breathtaking."
165165	4732 Sequoia Drive	Gwinnett	Lilburn	30047	Georgia	Sequoia Drive	4732	Cherokee Woods	5716606	"Pretty and turnkey home loaded with upgrades. The kitchen features grantite counters with under counter lighting, SS appliances. The breakfast room provides the convenience needed for easy family meals. Laundry room with custom cabinets, granite counters and sink. Heating, 1 year old, AC brand new. Newer outdoor lighting, gutters, gutter toppers, parking pad and driveway. Fenced backyard with your own secret garden. Walking distance to award winning schools, soccer fields and much more!"
165167	410 Oxford Meadow Run	Fulton	Alpharetta	30004	Georgia	Oxford Meadow Run	410	Oxford Lakes	5737806	"Sought after Oxford Lakes in Milton! 2.5 acres. Wonderful cul-de-sac lot. Freshly painted in neutral tone - your own clear canvas. First floor office or living room. Vaulted ceiling in greatroom open to kitchen. New granite in kitchen and new cooktop, great sized breakfast area. Room for large family, fully furnished, daylight lower level, big playroom,and full bath. New roof, all siding replaced w/hardy plank, new HVAC and new water heater."
165168	344 W Wieuca Road Ne	Fulton	Atlanta	30342	Georgia	W Wieuca Road NE	344		5734152	Property being sold AS IS for lot value. Fantastic opportunity to build on virtually one acre wooded lot in Sarah Smith school district. Close to Chastain Park and exciting development activity along Roswell Road. 70 feet of road frontage and lot is over 500 feet deep!! Rear of lot is in flood zone. Do not walk property without notifying agent. DO NOT DISTURB TENANT! No access to house.
165171	843 Commonwealth Avenue Se	Fulton	Atlanta	30312	Georgia	Commonwealth Avenue SE	843	Enclave At Grant Park	5743109	"Enclave at Grant Park offers a convenient setting in this Atlanta townhome community. Spacious town home w/3 levels of finished space. Lower level features garage and bonus room with access to patio. The main level with hardwood floors, living/dining room, kitchen, breakfast, half bath. Off the front a covered balcony.  Kitchen features granite countertops and black appliances. Another deck off the living room for entertaining. Upstairs spacious master ensuite, second bedroom and bath, and laundry (washer/dryer included)."
165175	"4805 W Village Way, #1110"	Cobb	Smyrna	30080	Georgia	W Village Way	4805	Flats At West Village	5746919	2 side by side parking spots w/elevator access to unit. Replaced carpets 3 mos. ago. W/D/Fridge/Microwave included.
165176	2333 Whiteoak Bend	Cobb	Smyrna	30080	Georgia	Whiteoak Bend	2333	Whiteoak Townhomes	5723857	New price!   Almost brand new four bedroom townhome in Whiteoak Townhomes! An end unit with open great room to kitchen and dining area. Finished lower level with large bedroom and full bath. Unit overlooks woods in back and has very large bonus/loft area on second floor. Deck and fenced backyard complete this rare home!
165183	4771 Powers Ferry Road	Fulton	Sandy Springs	30327	Georgia	POWERS FERRY Road	4771	Chastain	5610186	"Move in Ready! Beautiful New Construction by Edward Andrews Homes walking distance to Chastain Park! Light Filled Open Floor Plan w/ Study on Main Level that can be converted to 5th Bedroom! Gourmet Kitchen with granite counters & high end stainless appliances opens to breakfast area, fireside keeping room & Great Room w/ coffered ceiling, fireplace & built-ins. Large Upstairs Master Suite w/designer bath, plus 3 additional bedrooms w/ private baths. Partially Finished Terrace Level w/ Rec. Room & Full Bath. Private Backyard w/ firepit & pool site."
165184	3906 Ivy Road	Fulton	Atlanta	30342	Georgia	Ivy Road	3906	North Buckhead	5605283	"Situated in sought-after North Buckhead, this lovely traditional home offers a gracious open floor plan w/custom millwork throughout. Large Chef's kitchen, fireside keeping room w/vaulted ceiling, great room w/ coffered ceiling & French doors leading to screened porch w/ built-in grill. Master suite on main has spa bath & custom closet. Upstairs has 4 large bedrooms all w/ private baths, plus spacious bonus room & media  room. Finished terrace level w/ large custom wet bar, family room, exercise room & guest room. Large fenced backyard with sport court & room for pool."
165185	4549 E Brookhaven Drive Ne	Dekalb	Atlanta	30319	Georgia	E Brookhaven Drive NE	4549	Brookhaven	5526224	"Beautiful brick traditional located on cul-de-sac end of premier street in Historic Brookhaven. Comfortable home features 3 finished levels, banquet-sized dining Room, guest suite on main & detailed molding throughout. Gourmet kitchen opens to family room w/fireplace, built ins & French doors to sunroom. Upstairs master w/spacious bath & 2 walk-in closets. 2 secondary bedrooms plus nursery/office. 3rd level offers rec room/ flex living space. Private, flat, fenced in backyard has entertaining deck & sports court."
165186	4770 E Conway Drive Nw	Fulton	Sandy Springs	30327	Georgia	E CONWAY Drive NW	4770	Chastain Park	5597995	"Old world charm meets new world luxury living in this private, custom home in Chastain Park. Elegant open floor plan features Chef's kitchen w/ high end appliances, antique wood beams & island w/wood countertop that opens to fireside great room. Paneled study w/ 19ft ceiling, wood beams & Fp, Lrg dining room w/ butler's pantry & fireside sunroom overlooking backyard. Master on Main has fireplace & spa bath w/ heated floors. Daylight Terrace lvl w/wine cellar & true media rm. 4-car garage, antique wood floors throughout, stone patio & professionally landscaped backyard."
165187	6335 Long Island Court	Fulton	Sandy Springs	30328	Georgia	LONG ISLAND Court	6335	Sandy Springs	5576528	"Charming Painted Brick New Home with lots of natural light throughout, desirable floorplan for today's lifestyles: Gourmet Kitchen w/ Quartz counters, keeping room w/ stack stone fireplace, great room has coffered ceilings & fireplace flanked by built ins, dining room w/ butler's pantry & guest bedroom on the main level. Upstairs master suite w/ luxurious bathroom, 3 additional upstairs bedrooms & upstairs media/family room. Mudroom, walk out main backyard with brick patio & unfinished terrace level. Sought After Location: walk to pool, park & restaurants"
165190	3073 Lanier Drive Ne	Dekalb	Brookhaven	30319	Georgia	LANIER Drive NE	3073	Oglethorpe Estates	5668837	"Great Opportunity in Oglethorpe Estates! Charming updated home with Excellent Outdoor Living Space. Large Stone Patio with Stack Stone Fireplace is ideal for Entertaining. Inviting 2 Story Foyer leads to Gourmet Kitchen w/White Cabinets, Granite counters, Breakfast Bar, Stainless Appliance including Double Ovens, Built-in Desk & Butcher Block Island. Fireside Great Rm w/Vaulted Ceiling. Upstairs spacious Master Suite w/Sitting Area & Spa Bath plus Bonus Rm/Loft. Perfect Location close to Town Brookhaven, Shopping, Restaurant, Parks & More! A Brittany Club neighborhood."
165191	115 View Hill Court	Fulton	Sandy Springs	30350	Georgia	VIEW HILL Court	115	Huntcliff Ridgemark	5641322	"Spacious all brick home with master on main nestled on 1.7 private acres in quiet cul-de-sac street. 2 story foyer opens to large dining room, gallery/music room, light-filled sunroom & fireside great room w/vaulted ceiling, wet bar & built-ins. Updated kitchen opens to breakfast area & features granite counters, custom cabinets, island, built-in buffet & built-in desk. Master suite w/private bath. 2nd floor has 4 Huge bedroom, plus bonus room. Outdoor living includes screened porch & large deck. Unfinished terrace lvl stubbed for bath, ample parking, & All new windows."
165197	1138 Saint Louis Place Ne	Fulton	Atlanta	30306	Georgia	Saint Louis Place NE	1138	Atkins Park	5707138	"Beautiful renovated bungalow in Atkins Park.  Loaded with wonderful updates, finishes, and character.  Main level features hardwood floors, separate living and dining room, fp in living room, screened porch, wonderful kitchen with high end SS appliances and granite.  Charming breakfast nook.  Master bedroom with private master bath featuring authentic claw foot tub.  Deck access off of the master bedroom.  Additional bedroom and bath on main level.  Terrace level features bonus room, bedroom, bath, storage, and access to second deck/patio."
165201	1177 Rennes Court	Dekalb	Brookhaven	30319	Georgia	Rennes Court	1177	Brittany	5707855	"Beautiful, one of a kind custom home. Nestled on a great cul de sac deep in Brittany. Walk to Brittany Club and Lake. First time on the market. Cozy front porch, open floor plan, antique varying length hardwood planking,Large Chef's kitchen w/T&G exposed beam ceiling, polished granite counters/island,custom inset cab, open to coffered fam rm, exposed brick keeping rm, scrnd porch w/grill, fireplace. Mstr suite w/his her closets, free stand tub, elegant space, all bedrooms w/full baths, huge rec room, exer rm, art studio,tons of storage, mud rm, 2 laund rms, office, A+++"
165202	210 Butner Trail	Fulton	Atlanta	30349	Georgia	Butner Trail	210	Na	5670177	"The Duke of the Southside.  This 7 Bedroom 6.5 Bath Estate situated on a little over 6 acres is part of a much larger pristine, private natural setting.  Originally sold on 12.2.2005 for 1.3 Million.  After years of neglect by previous owner occupants this Estate has been restored, renovated and updated with toys, bells and whistles and is in move in condition.  Priced to sell at $749,900.    The long driveway to the Estate leads to a home that makes a statement. Ideal for the buyer desiring privacy with a close to 285 location near Camp Creek  Parkway and the Airport."
165203	4 Bohler Mews Nw	Fulton	Atlanta	30327	Georgia	Bohler Mews NW	4	Bohler Mews	5661786	"Beautiful home on quiet street in wonderful location. Morris Brandon school district. Master on main. Walk from garage to kitchen, master BR to living and outside deck areas on the street level with no steps. 2 more bedrooms with full baths upstairs. Huge basement below with one large room with finished flooring, and sliding doors ideal for playroom, office or art studio. Plumbing available. Other large interior basement rooms perfect for storage. Par 3 golf course and horse farm just minutes away. Located in 30327 between Peachtree Battle and Defoors Ferry roads."
165204	1275 Lanier Place Ne	Fulton	Atlanta	30306	Georgia	Lanier Place NE	1275	Morningside	5645448	
165209	380 Garden Lane Nw	Fulton	Atlanta	30309	Georgia	Garden Lane NW	380	Loring Heights	5712792	"Wonderfully renovated and expanded Loring Heights cottage. Three finished levels and an open kitchen. Master on main with one other secondary bedroom & full bath. Second floor has 2 beds, a Bonus room plus a play area. Basement complete with a full bath and custom murphy bed in the rec room. Great storage space. Located on Loring Heights best street steps from the playground and duck pond."
165210	1050 Oliver Bridge Road	Oconee	Watkinsville	30677	Georgia	Oliver Bridge Road	1050		5691990	"Great farm house on over 6 acres, landscaped, w/master on the main & sunset deck overlooking pond.  Huge, bright, open floor plan w/vaulted ceilings & hardwood flrs. Custom kitchen with creamy white cabinets, built in dish racks, granite cnter tops & island with gas cook top. 3 living room areas; great room with fp, brick hearth with french doors to deck, + grilling deck off kitchen. 2nd living room off entrance hall, with fireplace & private screen porch. Trey ceilings in master, deck, 2 vanities, jetted tub and shower. Pastures and riding ring, the  perfect mini farm."
165215	3341 W Terrell Branch Court Se	Cobb	Marietta	30067	Georgia	W Terrell Branch Court SE	3341	Old Paper Mill	5717611	"Stunning brick traditional has been completely renovated from top to bottom - MOVE IN READY!!  Bonus room upstairs is currently open to former 4th bedroom - easy to convert back to two rooms!  Eat-in granite and stainless steel kitchen with double ovens and TWO dishwashers.  New windows!   Situated on a quiet cul de sac on an absolutely gorgeous, private lot - large fenced backyard.  Great entertaining space, sun room opens to large deck.  Walk to neighborhood pool and playground and Sope Creek elem!  Easy access to 75, Chattahoochee/Sope Creek Park/ hiking trails."
165218	745 Park Place Drive	Butts	Jackson	30233	Georgia	Park Place Drive	745	Park Place	5722149	"Hawk Haven Farm-Gorgeous 4  Bdrm, 3 1/2 bath custom home on 30+/- ac with lake, huge open Chef's kitchen w/ soaring ceilings, granite countertops, stunning pasture views. Keeping Rm with vaulted ceiling &  fireplace, Banquet size Dining Rm, Spacious Living Rm. opens to covered back porch. Private Study & Master suite w/ gorgeous bath & large walk-in closets. 2nd & 3rd Bdrms w/ Jack & Jill Bath on the Main Floor. In-Law Ste upstairs could also be used as a study/playroom. Vast storage spaces, 2 Car garage.  Rolling pastures all fenced, 3 stall horse barn with tack room."
165219	745 Park Place Drive	Butts	Jackson	30233	Georgia	Park Place Drive	745		5722161	"Hawk Haven Farm-Gorgeous 4  Bdrm, 3 1/2 bath custom home on 30+/- ac with lake, huge open Chef's kitchen w/ soaring ceilings, granite countertops, stunning pasture views. Keeping Rm with vaulted ceiling &  fireplace, Banquet size Dining Rm, Spacious Living Rm. opens to covered back porch. Private Study & Master suite w/ gorgeous bath & large walk-in closets. 2nd & 3rd Bdrms w/ Jack & Jill Bath on the Main Floor. In-Law Ste upstairs could also be used as a study/playroom. Vast storage spaces, 2 Car garage.  Rolling pastures all fenced, 3 stall horse barn with tack room."
165221	288 Starcross Lane	Pickens	Jasper	30143	Georgia	Starcross Lane	288	Bent Tree	5721985	"Great Appalachian Escape. Well built, well maintained from architectural roof shingles to poured concrete foundation walls!  Great seasonal views, beautiful hardwood floors, high tongue and groove ceilings, stone fireplace, newer appliances, spacious screened porch off master suite, open decks, large bedrooms, generator, large garage, work room, deep cleaned. Owner has acquired adjacent lot and consolidated. Level driveway, professional landscaping, location close to both gates and amenities, your clients will see why this mountain getaway became a full time residence!"
165223	"955 Juniper Street, #3229"	Fulton	Atlanta	30309	Georgia	Juniper Street	955	Tuscany	5703882	"Heart of Midtown chic 1BR + Den sought after unit with larger patio and spectacular city views. Open plan with hardwood floors and two sided fireplace between Living Room and the cozy den, perfect for guest or home office. Pristine with tasteful designer touches including hardwood floors, smooth ceilings, new fixtures, new window treatments, fresh paint. Breakfast bar. Updated kitchen with tile floor, white cabinets, black & white tile backsplash accent, stainless frig, new sink. Deeded parking space. Strong HOA in gated complex with lush gardens, pool, gym. A winner!"
165232	898 Croy Court	Cobb	Marietta	30066	Georgia	Croy Court	898	Hadley Farm	5703664	"Ideal 3 bedroom 2 full and 1 half bath cottage located on a quiet cul-de-sac. Abundant renovation makes this home a true find at a great price. Large fenced and wooded lot backs up to private lake. Privacy galore! Seller updates include new kitchen, updated baths, new floors, fresh paint and so much more. This must see Marietta cottage does not disappoint."
165233	280 Highlands Ridge Place Se	Cobb	Smyrna	30082	Georgia	Highlands Ridge Place SE	280	Highlands Ridge	5726110	"One level living in gated Highlands Ridge.  Spacious patio home, hardwood floors, vaulted ceilings, great light filled rooms, open living/dining/kitchen.  Separate den/study, sunroom, master with master bath, and second bedroom and bath.  Located in the back of the development looking out over wooded surroundings.  Permanent stairs to unfinished floored attic; great storage.  2 car garage.  Clubhouse and pool.  Easy access to I-285, Vinings, Marietta, Buckhead.  Strong hoa and well maintained grounds."
165236	882 Barnett Street Ne	Fulton	Atlanta	30306	Georgia	Barnett Street NE	882	Virginia Highland	5724580	"INCREDIBLE NEW PRICE! A truly amazing complete renovation and expansion of a Virginia Highland bungalow. Features 3 finished levels, 2 bedrooms on main, and gorgeous master suite with laundry room upstairs. Spacious master bathroom includes separate shower and tub, with double vanity. Modern kitchen opens into breakfast area or optional sitting room with tremendous amounts of natural light. Basement features bedroom, full bath, wet bar, and screened porch access to rear yard."
165237	745 Park Pl	Butts	Jackson	30233	Georgia	Park Pl	745		8037942	"Hawk Haven Farm-Gorgeous 4  Bdrm, 3 1/2 bath custom home on 30+/- ac with lake, huge open Chef's kitchen w/ soaring ceilings, granite countertops, stunning pasture views. Keeping Rm with vaulted ceiling &  fireplace, Banquet size Dining Rm, Spacious Living Rm. opens to covered back porch. Private Study & Master suite w/ gorgeous bath & large walk-in closets. 2nd & 3rd Bdrms w/ Jack & Jill Bath on the Main Floor. In-Law Ste upstairs could also be used as a study/playroom. Vast storage spaces, 2 Car garage.  Rolling pastures all fenced, 3 stall horse barn with tack room."
165238	2827 Frontier Trail	Dekalb	Chamblee	30341	Georgia	Frontier Trail	2827	Frontier Woods	5728144	"Stylish updated home with the ultimate outdoor experience; fully fenced, private, back yard featuring a stunning Pebble Tec pool with waterfall & mature specimen plantings. This home entertains well with an open floor plan, a large cover rear patio and eight-person hot tub installed in the large deck off the master suite & pool. The kitchen and baths are fully updated. Downstairs features wet bar and family room and unfinished storage space. Ideally located just down the street from 25 acre Dresden Park and close to highways and shopping/dining. Welcome Home!"
165240	1422 Wesley Walk	Fulton	Atlanta	30327	Georgia	Wesley Walk	1422	Buckhead	5731426	"WOW- best value in Brandon!! Tremendous sq footage- fantastic space on 3 finished levels! The complete package- a stellar, green built renovation with only non-toxic paint and stain used!! Great flow of floor plan- master suite on main, ideally laid out chef kitchen. Handsome moldings & shiplap paneling. All secondary bedrooms with adjoining baths. Lower level offers great space for family recreation-including media room, exercise room, large play area & fireside family room! Fenced private backyard on popular cul de sac. Everything you could hope or want!!"
165243	1762 Johnson Road Ne	Dekalb	Atlanta	30306	Georgia	Johnson Road NE	1762	Morningside	5730522	"Updated bungalow in Morningside/Lennox Park. House includes 4 bedrooms, 3 full baths, and boasts formal living, formal dining, modern kitchen, and sun room with fireplace. Large owner's suite with separate whirlpool tub & shower, and walk in closet with built-ins. Back yard features screened in porch, level yard with garden area, large heated pool, and pool house (easy conversion to 1 car garage). Back parking court large enough for 4 cars. Morningside school district. Unfinished basement provides much needed and hard to find storage or workshop space. Special."
165244	981 Davis Drive	Fulton	Atlanta	30327	Georgia	Davis Drive	981	Buckhead	5732449	"Constructed of concrete and slate, with windows & doors custom made in the Loire River Valley and installed by French artisans brought to the United States for the project, the level of craftsmanship represents the pinnacle of homebuilding in the American South. Designed not only to reflect the quality of lifestyle of a forgotten age, this home was also carefully crafted to house a modern family. This is an heirloom home designed to last 100s of years & represents a seldom available opportunity to secure what is certainly one of the South’s most important residences."
165245	2514 Parkside Drive Ne	Fulton	Atlanta	30305	Georgia	Parkside Drive NE	2514	Peachtree Heights	5732537	Fabulous renovation and quality construction. Located in Peachtree Heights overlooking the duck pond park. Open floor plan. Chefs kitchen open to the family room with view of the park. Oversized master suite on the main and 3 additional bedrooms upstairs (one with private bath and walk in closet). 2 sets of laundry hook ups (upstairs and on the main). Additional bedroom/bath in the basement can be used as a workout studio. Very private setting. Immaculate.
165246	"560 Dutch Valley Road, #303"	Fulton	Atlanta	30324	Georgia	Dutch Valley Road	560	The Belvedere	5732508	"Fabulous Luxury condo on The Beltline -only home for sale @ The Belvedere. Largest sq. ft. in bldg. Perfect ""10"" w/fresh neutral paint, gleaming hdwds, column accents & art niches. Open plan wgracious rms. Living Rm w/fplc. Stunning new Dining Room chandelier and new lighting fixtures in Master BR. French doors to balcony overlooking b'ful courtyard. X large kitchen w/granite & stainless. Pantry. Two master suites w/new luxury carpet. Wonderful pool. Fantastic location w/chic cafe in bldg. Walk to Beltline. HVAC 1 yr old. Move right in this pristine unit ""on the Park'."
165247	3893 Longview Drive	Dekalb	Chamblee	30341	Georgia	Longview Drive	3893	Huntley Hills	5715896	"Gorgeous mid-century 4-sided brick ranch in sought after Huntley Hills Swim/Tennis Community. Open floor plan and great indoor and outdoor entertaining spaces. Beautifully updated kitchen, hardwood floors and fresh paint throughout. New roof installed in 2013, new gutters, double paned windows. Nest thermostat and high efficiency heating and air unit. Charming courtyard patio. Large, level fenced lot with work shop that has cable, elctricity and heat! Fantastic location!"
165248	635 Idlewood Drive Nw	Fulton	Sandy Springs	30327	Georgia	Idlewood Drive NW	635	Idlewood Valley	5719772	"BACK ON MARKET. BUYER FINANCING ISSUES. Stately 5bd/4.5ba home inside 285. Easy walking distance to Holy Innocents' School and very close to Heards Ferry and Riverwood. Large ensuite bedrooms, two fireplaces, wet bar, great moldings and a serene screened porch are a few of the stand out details of this home. There's plenty of yard to play, enjoy nature and add the pool of your dreams. Tax records are incorrect.  Lot is .81 acres per owners survey."
165249	286 River Cliff Gate Se	Cobb	Marietta	30067	Georgia	River Cliff Gate SE	286	Rivermill	5733141	"Wonderful home in the best school district on over an 1+ acre lot, huge paneled family room with fireplace opens to patio, screen porch and deck, kitchen features stainless appliances and granite counter tops, hardwood floors throughout the mail level, dining room seats 12+, den/study on main level with full bath, master bedroom with trey ceiling, beautiful renovated master bath with double vanities, 3 additional bedrooms and 2 baths on the upper level plus large bonus room, wooded and private, full daylight basement ready to finish! new paint and carpet throughout"
165250	"825 Highland Lane Ne, #1304"	Fulton	Atlanta	30306	Georgia	Highland Lane NE	825	The Carlton	5717132	"Extremely rare top floor, back corner unit at The Carlton, with 12 ft. ceilings. Best location in the complex plus 2 covered garage spots. Open kitchen and living room perfect for entertaining. Kitchen with granite, stainless appliances and breakfast area. Gas logs fireplace, separate dining room and 2 good sized beds and baths. Thick moldings and details bring charm but newer construction brings ease of living. Walk to Ponce City Market.  FHA Approved."
165253	"1468 Briarwood Road Ne, #1301"	Dekalb	Brookhaven	30319	Georgia	Briarwood Road NE	1468	Carlyle Woods	5735576	"Beautiful two bedroom end unit on main level in wonderful complex. Spacious with hardwood floors in main living area. Separate living room, dining room, sunroom/office space. Stainless steel appliances, breakfast bar, granite counters in kitchen and baths. Large master bedroom, new water heater and HVAC system. Great community amenities. Recent new paint throughout the unit. Come see the new look!"
